timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1980-01-06T23:15:09.348151036Z,-0.365116,0.075417,9.924564,0.000000,0.000000,-0.000266
1980-01-06T23:15:09.368170411Z,-0.393846,0.033519,9.914988,-0.023569,0.233426,0.406664
1980-01-06T23:15:09.388031192Z,-0.387861,-0.174777,9.921272,0.026498,0.058323,-0.023968
1980-01-06T23:15:09.427793848Z,-0.333991,-0.264559,9.988310,-0.058989,0.010386,-0.067644
1980-01-06T23:15:09.447488952Z,-0.368707,-0.296881,9.796774,-0.044741,0.015313,-0.081493
1980-01-06T23:15:09.467349525Z,-0.385466,-0.262165,9.782409,0.034222,0.012783,-0.123038
1980-01-06T23:15:09.487358484Z,-0.355539,-0.192733,9.737218,0.047671,0.009188,-0.135288
1980-01-06T23:15:09.507083431Z,-0.264559,-0.136469,9.674969,0.027564,0.031825,-0.156594
1980-01-06T23:15:09.547136817Z,-0.282516,0.053870,9.775525,0.010919,0.086020,-0.177899
1980-01-06T23:15:09.566856088Z,-0.317232,-0.002394,10.007463,-0.016512,0.115847,-0.163518
1980-01-06T23:15:09.586708900Z,-0.308852,-0.009577,10.261250,-0.044741,0.081759,-0.177366
1980-01-06T23:15:09.606471817Z,-0.302867,0.021548,10.050559,-0.045141,0.011052,-0.174171
1980-01-06T23:15:09.626460254Z,-0.401029,0.174777,10.012252,0.025699,-0.008788,-0.185888
1980-01-06T23:15:09.646389369Z,-0.496797,0.126893,9.935637,0.018908,0.021971,-0.178432
1980-01-06T23:15:09.666204161Z,-0.569820,0.205901,10.048165,0.044208,0.016911,-0.212520
1980-01-06T23:15:09.686036973Z,-0.457293,0.322020,10.071508,0.010786,0.002530,-0.196541
1980-01-06T23:15:09.705935567Z,-0.381875,0.306458,10.105027,-0.017311,-0.026632,-0.162453
1980-01-06T23:15:09.725800671Z,-0.502782,0.231040,10.095450,-0.032224,-0.038483,-0.142213
1980-01-06T23:15:09.745681817Z,-0.409408,0.207098,10.047566,-0.024368,-0.064448,-0.153931
1980-01-06T23:15:09.765542286Z,-0.387861,0.192733,9.990705,-0.024102,-0.058323,-0.140082
1980-01-06T23:15:09.785419473Z,-0.421380,0.128090,9.966763,-0.004261,-0.056326,-0.156061
1980-01-06T23:15:09.805280775Z,-0.318429,0.220267,10.009858,-0.001065,-0.060054,-0.156061
1980-01-06T23:15:09.825138171Z,-0.311246,0.227449,10.000281,-0.030893,-0.084822,-0.136886
1980-01-06T23:15:09.845024473Z,-0.348356,0.147243,9.818322,-0.012650,-0.102532,-0.142213
1980-01-06T23:15:09.864860983Z,-0.360327,0.129287,9.698612,-0.002131,-0.076433,-0.152865
1980-01-06T23:15:09.884715358Z,-0.294487,0.113725,9.789592,-0.023169,-0.056193,-0.150735
1980-01-06T23:15:09.904608171Z,-0.301669,0.195127,9.784803,-0.064049,-0.046738,-0.164583
1980-01-06T23:15:09.924509890Z,-0.343568,0.189142,9.669882,-0.058323,-0.026898,-0.153931
1980-01-06T23:15:09.944340046Z,-0.287304,0.216675,9.746496,0.005326,-0.016512,-0.168844
1980-01-06T23:15:09.964199994Z,-0.289698,0.276530,9.679459,0.023702,-0.035953,-0.168844
1980-01-06T23:15:09.984078588Z,-0.381875,0.316035,9.636363,0.025966,-0.017177,-0.177366
1980-01-06T23:15:10.003952181Z,-0.265756,0.387861,9.780015,0.006525,0.023036,-0.169910
1980-01-06T23:15:10.023831660Z,-0.276530,0.456095,9.897330,0.004128,-0.009321,-0.150735
1980-01-06T23:15:10.043695983Z,-0.359130,0.452504,9.959579,-0.008256,-0.038749,-0.117712
1980-01-06T23:15:10.063541869Z,-0.469264,0.282516,9.887753,0.027164,-0.028895,-0.139017
1980-01-06T23:15:10.083413848Z,-0.241814,0.396240,10.088866,0.037551,-0.023169,-0.136886
1980-01-06T23:15:10.103303900Z,-0.235829,0.310049,10.242096,-0.042211,-0.025699,-0.103863
1980-01-06T23:15:10.123165515Z,-0.175974,0.287304,10.227731,-0.115847,-0.016512,-0.091080
1980-01-06T23:15:10.143034421Z,-0.258574,0.196325,10.316615,-0.102798,-0.005726,-0.083091
1980-01-06T23:15:10.162911035Z,-0.260968,0.229843,10.330980,-0.094542,-0.051665,-0.089482
1980-01-06T23:15:10.182774681Z,-0.317232,0.306458,10.263943,-0.051532,-0.073636,-0.098004
1980-01-06T23:15:10.202640358Z,-0.275333,0.378284,10.254366,-0.012517,-0.101466,-0.098004
1980-01-06T23:15:10.222504108Z,-0.262165,0.418985,10.216059,-0.035420,-0.144743,-0.073503
1980-01-06T23:15:10.242406973Z,-0.282516,0.494403,10.106823,-0.020240,-0.170575,-0.081493
1980-01-06T23:15:10.262234473Z,-0.209493,0.500388,10.011055,0.012783,-0.160588,-0.075101
1980-01-06T23:15:10.282104525Z,-0.110133,0.568623,10.231321,-0.014248,-0.165249,-0.042078
1980-01-06T23:15:10.321849264Z,-0.020351,0.430956,10.058939,-0.058856,-0.220376,-0.010120
1980-01-06T23:15:10.341730098Z,0.040701,0.505177,10.188226,-0.068976,-0.232227,0.001598
1980-01-06T23:15:10.361583067Z,-0.003591,0.408211,10.006267,-0.108124,-0.183492,0.025034
1980-01-06T23:15:10.381463275Z,0.087388,0.471658,10.073304,-0.056326,-0.206128,0.030360
1980-01-06T23:15:10.401327702Z,0.096965,0.451307,10.102035,-0.045407,-0.202933,0.041013
1980-01-06T23:15:10.421183067Z,0.106542,0.353145,10.164284,-0.003063,-0.223173,0.018642
1980-01-06T23:15:10.441078223Z,0.195127,0.433351,10.182240,-0.038616,-0.240883,0.047404
1980-01-06T23:15:10.460914421Z,0.174777,0.345962,10.128969,-0.021971,-0.218512,0.045274
1980-01-06T23:15:10.480756921Z,0.282516,0.518345,10.254366,-0.002397,-0.271110,0.068177
1980-01-06T23:15:10.500673952Z,0.229843,0.313640,10.048465,-0.031558,-0.290551,0.072438
1980-01-06T23:15:10.520533691Z,0.377087,0.481235,10.216059,-0.059655,-0.287089,0.085221
1980-01-06T23:15:10.540416452Z,0.237026,0.363919,10.115502,-0.091879,-0.268979,0.108657
1980-01-06T23:15:10.560283952Z,0.417788,0.384269,10.347441,-0.047138,-0.299605,0.105994
1980-01-06T23:15:10.580110254Z,0.463278,0.345962,10.270826,-0.034887,-0.321044,0.131560
1980-01-06T23:15:10.600018691Z,0.525527,0.306458,10.232519,-0.001997,-0.357263,0.133691
1980-01-06T23:15:10.619878431Z,0.531513,0.271742,10.179847,-0.031692,-0.403335,0.135821
1980-01-06T23:15:10.639751556Z,0.629675,0.196325,10.079289,-0.032624,-0.397476,0.150735
1980-01-06T23:15:10.659624681Z,0.656011,0.137667,10.060136,-0.013449,-0.388022,0.151800
