timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-08-05T19:43:23.480753487Z,-0.100556,-0.198719,9.707291,-0.004927,-0.007057,-0.015446
2025-08-05T19:43:23.500620013Z,-0.150835,-0.168791,9.755175,-0.000399,-0.008256,-0.014381
2025-08-05T19:43:23.520515966Z,-0.118513,-0.244209,9.697714,-0.000266,-0.008256,-0.015446
2025-08-05T19:43:23.540348952Z,-0.124498,-0.258574,9.688137,-0.002796,-0.006658,-0.014381
2025-08-05T19:43:23.599787757Z,-0.107739,-0.220267,9.697714,-0.000399,-0.008522,-0.015446
2025-08-05T19:43:23.619601265Z,-0.129287,-0.211887,9.736021,-0.001731,-0.007590,-0.014381
2025-08-05T19:43:23.639551174Z,-0.134075,-0.228646,9.716867,-0.003862,-0.009321,-0.015446
2025-08-05T19:43:23.659381087Z,-0.114922,-0.220267,9.697714,-0.003063,-0.009321,-0.014381
2025-08-05T19:43:23.679252770Z,-0.131681,-0.221464,9.712079,-0.001065,-0.006525,-0.013316
2025-08-05T19:43:23.699134504Z,-0.120907,-0.217872,9.716867,-0.002397,-0.008389,-0.015446
2025-08-05T19:43:23.719009103Z,-0.110133,-0.223858,9.727343,-0.002663,-0.008389,-0.015446
2025-08-05T19:43:23.758921369Z,-0.124498,-0.248997,9.703401,-0.001997,-0.009454,-0.014381
2025-08-05T19:43:23.778631443Z,-0.128090,-0.217872,9.717766,-0.001065,-0.008522,-0.015446
2025-08-05T19:43:23.798457138Z,-0.108936,-0.225055,9.722554,-0.002264,-0.007856,-0.014381
2025-08-05T19:43:23.818344341Z,-0.120907,-0.220267,9.703401,-0.002796,-0.007590,-0.014381
2025-08-05T19:43:23.838449973Z,-0.126893,-0.219069,9.712977,-0.002264,-0.008522,-0.015446
2025-08-05T19:43:23.858058853Z,-0.118513,-0.226252,9.717766,-0.002397,-0.008389,-0.014381
2025-08-05T19:43:23.897800708Z,-0.130484,-0.208296,9.722554,-0.002796,-0.007723,-0.014381
2025-08-05T19:43:23.917657600Z,-0.111330,-0.216675,9.717766,-0.002929,-0.007723,-0.014381
2025-08-05T19:43:23.937544542Z,-0.125696,-0.232238,9.703401,-0.002796,-0.009055,-0.014381
2025-08-05T19:43:23.957446276Z,-0.124498,-0.226252,9.712977,-0.003063,-0.008655,-0.014381
2025-08-05T19:43:23.977325094Z,-0.137667,-0.231040,9.717766,-0.001997,-0.009188,-0.014381
2025-08-05T19:43:23.997167559Z,-0.128090,-0.227449,9.703401,-0.002663,-0.007723,-0.013316
2025-08-05T19:43:24.017034762Z,-0.126893,-0.211887,9.712977,-0.003862,-0.008788,-0.014381
2025-08-05T19:43:24.056817397Z,-0.114922,-0.229843,9.703401,-0.001332,-0.008256,-0.014381
2025-08-05T19:43:24.076865167Z,-0.122104,-0.239420,9.708189,-0.003995,-0.009321,-0.014381
2025-08-05T19:43:24.096728569Z,-0.128090,-0.225055,9.703401,-0.002131,-0.007856,-0.014381
2025-08-05T19:43:24.116361250Z,-0.137667,-0.228646,9.712977,-0.003462,-0.008256,-0.015446
2025-08-05T19:43:24.156109563Z,-0.130484,-0.214281,9.712977,-0.001198,-0.008256,-0.014381
2025-08-05T19:43:24.176003901Z,-0.134075,-0.215478,9.693824,-0.001198,-0.007590,-0.014381
2025-08-05T19:43:24.215695394Z,-0.125696,-0.216675,9.717766,-0.001065,-0.006525,-0.014381
2025-08-05T19:43:24.235609939Z,-0.120907,-0.214281,9.712977,-0.002131,-0.008522,-0.015446
2025-08-05T19:43:24.255502767Z,-0.123301,-0.226252,9.717766,-0.001997,-0.009321,-0.015446
2025-08-05T19:43:24.275340232Z,-0.123301,-0.211887,9.727343,-0.002131,-0.008522,-0.015446
2025-08-05T19:43:24.295182958Z,-0.116119,-0.228646,9.708189,-0.002131,-0.008256,-0.014381
2025-08-05T19:43:24.315039172Z,-0.093374,-0.222661,9.698612,-0.003862,-0.009055,-0.014381
2025-08-05T19:43:24.335213604Z,-0.114922,-0.227449,9.727343,-0.002397,-0.007457,-0.015446
2025-08-05T19:43:24.355094244Z,-0.153229,-0.217872,9.722554,-0.002663,-0.008256,-0.014381
2025-08-05T19:43:24.374642971Z,-0.116119,-0.225055,9.684247,-0.002530,-0.007989,-0.014381
2025-08-05T19:43:24.394548975Z,-0.152032,-0.246603,9.669882,-0.018376,-0.010386,-0.013316
2025-08-05T19:43:24.414417273Z,-0.098162,-0.397437,9.626786,-0.031558,-0.008522,-0.015446
2025-08-05T19:43:24.434324579Z,-0.113725,-0.243011,9.689035,-0.016378,-0.007457,-0.014381
2025-08-05T19:43:24.454158346Z,-0.126893,-0.210690,9.770438,0.007324,-0.005859,-0.013316
2025-08-05T19:43:24.474040081Z,-0.108936,-0.228646,9.674670,-0.003462,-0.008522,-0.014381
2025-08-05T19:43:24.513767665Z,-0.124498,-0.205901,9.712977,-0.012916,-0.009454,-0.013316
2025-08-05T19:43:24.533660597Z,-0.120907,-0.221464,9.727343,-0.030493,-0.011052,-0.014381
2025-08-05T19:43:24.553720242Z,-0.031125,-0.141258,9.904513,-0.016112,-0.005992,-0.012251
2025-08-05T19:43:24.573433441Z,-0.144849,-0.278924,9.693824,0.009587,-0.006125,-0.017577
2025-08-05T19:43:24.593434910Z,-0.169988,-0.239420,9.693824,0.009188,-0.015713,-0.018642
2025-08-05T19:43:24.613153786Z,-0.076614,-0.217872,9.722554,0.020506,-0.014647,-0.025034
2025-08-05T19:43:24.633047395Z,-0.077812,-0.237026,9.669882,-0.008522,-0.004394,-0.016512
