timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-08-05T19:40:15.785762620Z,-0.159214,-0.183156,9.780912,-0.008389,-0.010253,-0.013848
2025-08-05T19:40:15.805629001Z,-0.070629,-0.191536,9.765051,-0.000666,-0.009987,-0.013316
2025-08-05T19:40:15.825460853Z,-0.108936,-0.228646,9.659706,0.001198,-0.007457,-0.015446
2025-08-05T19:40:15.845336869Z,-0.179565,-0.246603,9.721955,-0.002663,-0.007723,-0.014381
2025-08-05T19:40:15.865218145Z,-0.134075,-0.243011,9.712379,-0.004927,-0.010386,-0.014381
2025-08-05T19:40:15.885079370Z,-0.114922,-0.201113,9.698013,-0.002929,-0.007856,-0.014381
2025-08-05T19:40:15.905000906Z,-0.152032,-0.175974,9.702802,-0.000932,-0.008522,-0.014381
2025-08-05T19:40:15.944685232Z,-0.125696,-0.248997,9.693225,-0.003728,-0.007989,-0.014381
2025-08-05T19:40:15.964552915Z,-0.172383,-0.229843,9.678860,-0.003995,-0.006924,-0.014381
2025-08-05T19:40:15.984425859Z,-0.181959,-0.232238,9.678860,-0.001864,-0.009587,-0.015446
2025-08-05T19:40:16.004313125Z,-0.120907,-0.243011,9.702802,-0.001332,-0.008922,-0.014381
2025-08-05T19:40:16.024163881Z,-0.114922,-0.229843,9.688437,-0.003063,-0.008922,-0.014381
2025-08-05T19:40:16.044012294Z,-0.124498,-0.207098,9.717167,-0.002397,-0.007723,-0.014381
2025-08-05T19:40:16.103678727Z,-0.150835,-0.213084,9.698013,-0.003063,-0.008389,-0.014381
2025-08-05T19:40:16.123710519Z,-0.140061,-0.220267,9.698013,-0.003728,-0.007590,-0.013316
2025-08-05T19:40:16.143408625Z,-0.126893,-0.210690,9.702802,-0.002796,-0.007989,-0.014381
2025-08-05T19:40:16.163289797Z,-0.132878,-0.247800,9.698013,-0.002530,-0.008256,-0.015446
2025-08-05T19:40:16.183120659Z,-0.146046,-0.235829,9.702802,-0.002796,-0.009188,-0.014381
2025-08-05T19:40:16.242740635Z,-0.132878,-0.216675,9.717167,-0.002929,-0.008522,-0.015446
2025-08-05T19:40:16.262624567Z,-0.132878,-0.217872,9.702802,-0.002796,-0.007723,-0.013316
2025-08-05T19:40:16.282431940Z,-0.136469,-0.216675,9.702802,-0.001332,-0.008123,-0.015446
2025-08-05T19:40:16.302354882Z,-0.140061,-0.222661,9.698013,-0.002530,-0.007856,-0.014381
2025-08-05T19:40:16.322221836Z,-0.737414,-0.553061,11.819276,0.276170,0.030493,0.004794
2025-08-05T19:40:16.342099727Z,0.221464,-2.067393,7.524078,0.119043,0.058589,-0.157126
2025-08-05T19:40:16.401698766Z,-0.088585,-0.355539,8.574235,-0.085487,-0.006525,-0.034088
2025-08-05T19:40:16.421558689Z,-0.247800,-0.089783,9.685144,0.082425,0.005992,-0.012783
2025-08-05T19:40:16.441423560Z,0.873884,-0.910994,9.900622,0.170309,0.035287,-0.057524
2025-08-05T19:40:16.461288639Z,0.299275,-0.432153,9.258977,0.143811,0.095874,0.093743
2025-08-05T19:40:16.481159968Z,-1.535880,0.969652,10.159196,0.287754,0.187753,0.054328
2025-08-05T19:40:16.501029214Z,0.784101,-0.841562,9.704298,0.582433,0.414254,-0.087352
2025-08-05T19:40:16.540762653Z,-0.337582,-0.101754,10.010756,0.959669,1.008272,-0.276969
2025-08-05T19:40:16.560617264Z,-0.246603,0.374693,10.029909,1.221458,1.284175,-0.249272
2025-08-05T19:40:16.580495155Z,-0.672771,0.932542,10.183139,1.254481,1.629454,-0.103331
2025-08-05T19:40:16.600371692Z,-1.277307,0.602142,9.364322,1.200419,1.765008,0.199204
2025-08-05T19:40:16.620455200Z,-2.309207,0.038307,8.502409,1.617203,1.389769,0.325971
2025-08-05T19:40:16.640086382Z,-2.221819,0.705092,9.258977,2.028928,0.917458,0.109722
2025-08-05T19:40:16.660023125Z,-1.999158,2.309207,9.579800,1.823065,1.039031,0.243945
2025-08-05T19:40:16.699820260Z,-2.479196,2.638410,8.397064,2.621614,1.074718,-0.423975
2025-08-05T19:40:16.719805439Z,-2.296039,3.044227,8.684368,2.348373,1.315068,-0.057524
2025-08-05T19:40:16.739508857Z,-2.651578,2.894590,8.631696,1.902294,1.270593,0.116114
2025-08-05T19:40:16.759352739Z,-3.793612,3.883395,8.468890,1.411341,1.320261,0.132093
2025-08-05T19:40:16.779247401Z,-3.259706,4.675876,7.956531,1.017859,1.348757,0.279099
2025-08-05T19:40:16.799086074Z,-3.603274,4.545392,7.425018,1.086835,1.184440,0.345145
2025-08-05T19:40:16.839036849Z,-3.967192,5.209783,7.784148,1.584047,1.008671,0.584830
2025-08-05T19:40:16.858678968Z,-4.331111,4.704607,8.837597,1.577522,0.743687,0.575242
2025-08-05T19:40:16.878549620Z,-4.141969,4.920084,8.828020,1.194427,0.370978,0.508131
2025-08-05T19:40:16.898423032Z,-3.968389,5.765238,8.037933,1.069924,-0.017843,0.550741
2025-08-05T19:40:16.918271706Z,-4.246117,6.400898,7.290943,1.365668,-0.198006,0.651941
2025-08-05T19:40:16.938212042Z,-4.378995,6.496666,7.161656,1.724662,-0.056725,0.802143
2025-08-05T19:40:16.958040144Z,-4.329914,5.954380,7.161656,1.969539,0.089882,0.780838
2025-08-05T19:40:16.997968367Z,-3.823540,6.499061,6.783372,1.820402,0.064049,0.560329
2025-08-05T19:40:17.017610903Z,-3.572149,6.845023,6.419453,1.648096,0.007057,0.539023
2025-08-05T19:40:17.037507803Z,-3.458424,7.149086,5.931036,1.632117,-0.044608,0.515588
2025-08-05T19:40:17.057364289Z,-3.442862,7.217321,5.490503,1.628255,-0.096540,0.486825
2025-08-05T19:40:17.077251347Z,-3.574543,7.228095,4.777031,1.608282,-0.038616,0.427171
2025-08-05T19:40:17.097101270Z,-3.502717,7.366959,4.733935,1.442234,0.118511,0.355798
2025-08-05T19:40:17.156699893Z,-2.935291,8.146272,4.669591,0.967659,-0.059788,0.256862
2025-08-05T19:40:17.176603408Z,-2.926912,8.292317,4.315249,0.919322,-0.151267,0.253666
2025-08-05T19:40:17.196492028Z,-3.101688,8.055291,4.214693,0.837963,-0.104529,0.253666
2025-08-05T19:40:17.216550433Z,-2.800019,7.926005,4.315249,0.607333,-0.049934,0.181228
2025-08-05T19:40:17.236175261Z,-2.715025,8.186973,4.348768,0.384960,-0.140615,0.122638
2025-08-05T19:40:17.256070807Z,-2.774880,8.607155,4.545093,0.228765,-0.234225,0.103464
2025-08-05T19:40:17.315674638Z,-2.732981,8.729259,4.118925,0.072971,-0.557266,0.074702
2025-08-05T19:40:17.335605392Z,-2.701857,8.881291,3.893870,-0.019042,-0.602673,0.060853
2025-08-05T19:40:17.355417869Z,-2.761712,8.635885,3.812467,-0.041412,-0.595615,-0.007324
2025-08-05T19:40:17.375318207Z,-2.377442,8.756793,4.195539,-0.222107,-0.575242,-0.086153
2025-08-05T19:40:17.395178963Z,-2.029086,9.136273,4.291307,-0.584830,-0.708400,-0.045673
2025-08-05T19:40:17.415021752Z,-2.134431,9.161413,3.855562,-0.687628,-0.807869,-0.000932
2025-08-05T19:40:17.474665893Z,-2.173935,8.937555,4.148254,-0.229564,-0.419314,0.056992
2025-08-05T19:40:17.494535660Z,-1.926135,8.763975,4.358943,-0.312255,-0.400406,0.035686
2025-08-05T19:40:17.514361886Z,-1.756147,9.016563,4.555268,-0.406132,-0.486959,0.061253
2025-08-05T19:40:17.534226861Z,-1.889025,9.205706,4.636671,-0.443549,-0.588824,0.113451
2025-08-05T19:40:17.554102096Z,-1.916559,9.336189,4.579210,-0.389753,-0.618652,0.163518
2025-08-05T19:40:17.613974667Z,-1.854309,9.145850,4.521749,-0.430899,-0.576441,0.305198
2025-08-05T19:40:17.633653659Z,-1.714248,9.154230,4.651036,-0.540754,-0.557000,0.359526
2025-08-05T19:40:17.653492645Z,-1.669956,9.053674,4.765958,-0.554603,-0.544616,0.355265
2025-08-05T19:40:17.673349600Z,-1.359907,8.978256,4.823419,-0.486559,-0.585229,0.392550
2025-08-05T19:40:17.693432275Z,-1.320402,8.731653,4.957494,-0.465786,-0.582832,0.395745
2025-08-05T19:40:17.713062623Z,-1.146823,8.604761,5.196914,-0.495481,-0.499475,0.388289
2025-08-05T19:40:17.752769553Z,-0.762553,8.492233,5.618294,-0.825313,-0.523178,0.477771
2025-08-05T19:40:17.792534085Z,-0.723049,8.130709,5.699697,-0.954343,-0.498543,0.460726
2025-08-05T19:40:17.812379269Z,-0.339977,8.038532,5.785888,-0.950881,-0.549010,0.449009
2025-08-05T19:40:17.832316741Z,-0.384269,8.034941,5.714062,-0.976181,-0.602273,0.462857
2025-08-05T19:40:17.852126458Z,-0.123301,7.984663,5.704485,-0.953677,-0.624644,0.542752
2025-08-05T19:40:17.872020963Z,-0.159214,7.577648,5.374085,-0.710797,-0.623445,0.458596
2025-08-05T19:40:17.931616773Z,0.587777,7.223307,6.240786,-1.030509,-0.387090,0.386158
2025-08-05T19:40:17.951488102Z,0.629675,7.171831,6.513725,-1.102148,-0.439954,0.398941
2025-08-05T19:40:17.971416721Z,0.486023,6.926425,6.542455,-1.124252,-0.414920,0.376571
2025-08-05T19:40:17.991230708Z,0.748188,6.773197,6.623858,-1.000016,-0.358461,0.342482
2025-08-05T19:40:18.011091621Z,0.974440,6.666655,6.887220,-1.065663,-0.370712,0.374440
2025-08-05T19:40:18.070707795Z,1.193510,6.235698,7.174525,-1.091229,-0.375505,0.452204
2025-08-05T19:40:18.090571103Z,0.796072,6.144719,7.476194,-1.244627,-0.410126,0.754739
2025-08-05T19:40:18.110460244Z,1.213860,5.732916,7.112276,-1.192163,-0.353135,0.389354
2025-08-05T19:40:18.130313604Z,1.259350,5.872977,7.662942,-1.176850,-0.412257,0.387223
