timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-08-05T19:38:39.707270274Z,-0.077812,-0.231040,9.696218,-0.004261,-0.007057,-0.014381
2025-08-05T19:38:39.727059658Z,-0.092177,-0.243011,9.705794,-0.001997,-0.008788,-0.014381
2025-08-05T19:38:39.766758240Z,-0.076614,-0.187945,9.667487,-0.002796,-0.007590,-0.013316
2025-08-05T19:38:39.786615241Z,-0.119710,-0.174777,9.734525,-0.003329,-0.008522,-0.015446
2025-08-05T19:38:39.806515531Z,-0.106542,-0.215478,9.705794,-0.002663,-0.009188,-0.015446
2025-08-05T19:38:39.826388159Z,-0.056264,-0.251391,9.667487,-0.002131,-0.007856,-0.014381
2025-08-05T19:38:39.846251150Z,-0.068235,-0.238223,9.715371,-0.002131,-0.007457,-0.015446
2025-08-05T19:38:39.866130499Z,-0.104148,-0.228646,9.724948,-0.002264,-0.008256,-0.014381
2025-08-05T19:38:39.886017296Z,-0.108936,-0.204704,9.691429,-0.001864,-0.008256,-0.015446
2025-08-05T19:38:39.906067352Z,-0.110133,-0.204704,9.715371,-0.001198,-0.007590,-0.014381
2025-08-05T19:38:39.925741716Z,-0.104148,-0.221464,9.701006,-0.001731,-0.008389,-0.014381
2025-08-05T19:38:39.945615595Z,-0.069432,-0.235829,9.710583,-0.001065,-0.008522,-0.015446
2025-08-05T19:38:39.965481087Z,-0.077812,-0.219069,9.715371,-0.001465,-0.008256,-0.014381
2025-08-05T19:38:39.985364030Z,-0.100556,-0.203507,9.696218,-0.002397,-0.008389,-0.014381
2025-08-05T19:38:40.005236658Z,-0.117316,-0.209493,9.696218,-0.002131,-0.008522,-0.015446
2025-08-05T19:38:40.025108088Z,-0.110133,-0.217872,9.705794,-0.001997,-0.008922,-0.014381
2025-08-05T19:38:40.084718108Z,-0.089783,-0.201113,9.710583,-0.001997,-0.009055,-0.014381
2025-08-05T19:38:40.104596050Z,-0.096965,-0.197522,9.705794,-0.001065,-0.008389,-0.015446
2025-08-05T19:38:40.124475763Z,-0.107739,-0.196325,9.705794,-0.002530,-0.008522,-0.014381
2025-08-05T19:38:40.144327606Z,0.561440,1.176750,10.304345,-0.150735,0.069775,0.005859
2025-08-05T19:38:40.164256182Z,-0.337582,0.500388,11.132739,0.066712,0.028096,0.005859
2025-08-05T19:38:40.184095159Z,-0.456095,-0.758962,9.169494,0.082558,-0.016911,-0.020773
2025-08-05T19:38:40.204015869Z,-0.107739,-0.553061,9.514258,-0.031159,-0.012783,-0.017577
2025-08-05T19:38:40.243722577Z,-0.079009,-0.195127,9.734225,0.027031,-0.015979,-0.015979
2025-08-05T19:38:40.263615574Z,-0.095768,-0.271742,9.662399,-0.010519,-0.008123,-0.014914
2025-08-05T19:38:40.283487942Z,-0.090980,-0.172383,9.753379,-0.002929,-0.009321,-0.013848
2025-08-05T19:38:40.303378803Z,-0.146046,-0.141258,9.796474,0.005060,-0.008922,-0.011718
2025-08-05T19:38:40.323279561Z,-0.098162,-0.231040,9.710283,-0.005459,-0.014914,-0.014914
2025-08-05T19:38:40.343097597Z,-0.106542,-0.271742,9.643246,0.004794,-0.014514,-0.017044
2025-08-05T19:38:40.402710898Z,-0.104148,-0.339977,9.734225,-0.023835,0.022237,-0.237554
2025-08-05T19:38:40.422599519Z,-0.003591,-0.367510,9.825205,-0.045407,0.028363,-0.133158
2025-08-05T19:38:40.442686508Z,-0.598550,-0.277727,10.064626,-0.107325,0.136620,-0.224771
2025-08-05T19:38:40.462323678Z,-1.112107,-0.269348,10.701483,-0.206262,0.542885,-0.380299
2025-08-05T19:38:40.482412959Z,-1.118092,0.169988,10.835558,-0.625576,1.020656,-0.385625
2025-08-05T19:38:40.502326637Z,-1.505953,-0.047884,10.055049,-0.608532,1.488706,-0.280164
2025-08-05T19:38:40.561692030Z,-2.130840,-0.306458,9.847950,0.015846,1.931190,0.154463
2025-08-05T19:38:40.581546478Z,-2.582147,-0.685939,10.116100,0.160588,2.049567,0.107592
2025-08-05T19:38:40.601448434Z,-2.991555,-0.428562,10.173561,0.231828,2.184057,0.108657
2025-08-05T19:38:40.621568034Z,-3.635595,-0.464475,9.986814,0.338487,2.241980,0.121440
2025-08-05T19:38:40.641182127Z,-4.341885,-0.247800,10.015544,0.302668,2.213485,0.177899
2025-08-05T19:38:40.661079916Z,-4.541800,-0.333991,9.594165,0.112252,2.257027,0.267381
2025-08-05T19:38:40.720739423Z,-5.421670,-0.319626,8.617331,-0.396544,2.397509,0.301470
2025-08-05T19:38:40.740733740Z,-5.474342,-0.202310,8.537424,-0.409461,2.262886,0.307329
2025-08-05T19:38:40.760498641Z,-5.667076,-0.547075,8.168717,-0.919456,2.239450,0.251935
2025-08-05T19:38:40.780316416Z,-5.963956,-0.407014,7.943662,-1.131177,2.052363,0.235956
2025-08-05T19:38:40.800173052Z,-6.309918,-0.143652,7.895778,-1.251418,1.747565,0.232760
2025-08-05T19:38:40.820067455Z,-6.315904,-0.313640,7.531859,-1.353817,1.558614,0.241282
2025-08-05T19:38:40.859799116Z,-6.613982,-0.567426,7.292439,-1.429850,1.163401,0.121973
2025-08-05T19:38:40.879704406Z,-6.610391,-0.967257,6.430526,-1.286039,0.768588,0.166714
2025-08-05T19:38:40.899550676Z,-6.540959,-1.466449,6.306028,-1.144493,0.537026,0.029295
2025-08-05T19:38:40.919463103Z,-6.343437,-1.255759,6.291663,-1.095357,0.267381,-0.070840
2025-08-05T19:38:40.939306299Z,-7.098808,-1.505953,6.205472,-1.133707,-0.024501,-0.216781
2025-08-05T19:38:40.959180595Z,-7.020997,-1.770512,6.033089,-1.282844,-0.135821,-0.273240
2025-08-05T19:38:40.979031188Z,-7.376535,-1.879448,6.023512,-1.395229,-0.191481,-0.325438
2025-08-05T19:38:41.038653189Z,-7.115568,-2.485181,6.679523,-1.233442,-0.961667,-0.291350
2025-08-05T19:38:41.058544310Z,-6.930017,-2.936488,6.411373,-1.103879,-1.193761,-0.308394
2025-08-05T19:38:41.078446683Z,-6.240487,-3.148375,6.626851,-0.991095,-1.541436,-0.352070
2025-08-05T19:38:41.098302121Z,-6.467936,-3.276465,6.449680,-0.968458,-1.868073,-0.315851
2025-08-05T19:38:41.118209756Z,-6.963536,-3.368642,6.358700,-0.792822,-2.058888,-0.225303
2025-08-05T19:38:41.138034199Z,-6.548141,-3.778050,7.230190,-0.709466,-2.047703,-0.207194
2025-08-05T19:38:41.197685632Z,-4.757279,-3.901352,7.742549,-0.352602,-2.708299,-0.229564
2025-08-05T19:38:41.217518514Z,-4.159925,-4.058172,8.202236,-0.459794,-3.280479,-0.072971
2025-08-05T19:38:41.237372128Z,-3.731363,-3.788824,9.049484,-0.595216,-3.603121,0.058589
2025-08-05T19:38:41.257275127Z,-3.325546,-4.186262,8.853159,-0.587759,-3.477420,0.193878
