timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-08-05T19:36:56.217205501Z,0.014365,-0.185551,9.645341,0.000799,-0.007856,-0.014381
2025-08-05T19:36:56.237056922Z,-0.007183,-0.172383,9.731532,0.001065,-0.008389,-0.014381
2025-08-05T19:36:56.276774396Z,-0.062249,-0.199916,9.664495,-0.001864,-0.008655,-0.015446
2025-08-05T19:36:56.296656019Z,-0.016759,-0.226252,9.712379,-0.001997,-0.008788,-0.014381
2025-08-05T19:36:56.316509211Z,0.003591,-0.211887,9.726744,-0.003862,-0.009188,-0.014381
2025-08-05T19:36:56.336387814Z,0.001197,-0.226252,9.702802,-0.003862,-0.009055,-0.014381
2025-08-05T19:36:56.356275998Z,-0.038307,-0.204704,9.717167,-0.002663,-0.009188,-0.014381
2025-08-05T19:36:56.376134084Z,-0.022745,-0.195127,9.717167,-0.002264,-0.008389,-0.014381
2025-08-05T19:36:56.396001335Z,-0.009577,-0.192733,9.726744,-0.002397,-0.007723,-0.014381
2025-08-05T19:36:56.435737451Z,-0.001197,-0.204704,9.707590,-0.002929,-0.007590,-0.014381
2025-08-05T19:36:56.455564867Z,-0.020351,-0.195127,9.717167,-0.003063,-0.009055,-0.014381
2025-08-05T19:36:56.475440658Z,-0.033519,-0.187945,9.721955,-0.003063,-0.009321,-0.014381
2025-08-05T19:36:56.495278071Z,-0.037110,-0.195127,9.721058,-0.003329,-0.007856,-0.013848
2025-08-05T19:36:56.515203331Z,-0.020351,-0.217872,9.706693,-0.003462,-0.008522,-0.013848
2025-08-05T19:36:56.535062875Z,0.005986,-0.219069,9.697116,-0.002264,-0.008123,-0.013848
2025-08-05T19:36:56.594665305Z,0.000000,-0.189142,9.716269,-0.002663,-0.007989,-0.013848
2025-08-05T19:36:56.614508291Z,-0.016759,-0.203507,9.706693,-0.002663,-0.008389,-0.014914
2025-08-05T19:36:56.634388872Z,-0.011971,-0.208296,9.706693,-0.003995,-0.009454,-0.013848
2025-08-05T19:36:56.654234982Z,-0.047884,-0.226252,9.706693,-0.002264,-0.008123,-0.013848
2025-08-05T19:36:56.674073541Z,-0.028730,-0.207098,9.711481,-0.003063,-0.008788,-0.013848
2025-08-05T19:36:56.733756735Z,-0.003591,-0.207098,9.721058,-0.002264,-0.008256,-0.014914
2025-08-05T19:36:56.753573788Z,-0.016759,-0.211887,9.706693,-0.001065,-0.008123,-0.013848
2025-08-05T19:36:56.773435520Z,-0.015562,-0.203507,9.706693,-0.000266,-0.008256,-0.013848
2025-08-05T19:36:56.793308551Z,-0.007183,-0.205901,9.706693,-0.002397,-0.008389,-0.013848
2025-08-05T19:36:56.813184186Z,-0.016759,-0.184354,9.706693,-0.002264,-0.007989,-0.012783
2025-08-05T19:36:56.833049198Z,-0.010774,-0.210690,9.697116,-0.001997,-0.009587,-0.013848
2025-08-05T19:36:56.872852904Z,-0.107739,-0.374693,9.682750,-0.009854,-0.016512,-0.013848
2025-08-05T19:36:56.892646472Z,0.047884,-0.051475,9.620501,-0.027564,0.007723,-0.014914
2025-08-05T19:36:56.912519347Z,-0.152032,-0.013168,9.850345,0.004394,-0.005593,-0.014914
2025-08-05T19:36:56.932395086Z,0.031125,-0.232238,9.682750,-0.004661,-0.021705,-0.013848
2025-08-05T19:36:56.952254891Z,-0.015562,-0.186748,9.725846,-0.014248,-0.004394,-0.014914
2025-08-05T19:36:56.972097511Z,0.089783,-0.277727,9.610924,-0.012650,-0.008123,-0.009587
2025-08-05T19:36:57.031683955Z,-0.016759,-0.567426,9.385869,-0.036885,-0.017311,-0.021305
2025-08-05T19:36:57.051530638Z,0.111330,-0.458490,9.644443,-0.032357,0.008389,-0.017044
2025-08-05T19:36:57.091282688Z,-0.104148,-0.660800,9.764153,-0.101999,0.007191,-0.041545
2025-08-05T19:36:57.111159989Z,-0.049081,-0.037110,10.046669,-0.148737,0.004661,-0.015979
2025-08-05T19:36:57.131016982Z,-0.076614,-0.336385,9.729736,-0.218912,-0.004927,-0.010120
2025-08-05T19:36:57.170773771Z,-0.068235,-0.489614,9.662699,-0.099336,0.001997,-0.011185
2025-08-05T19:36:57.190643574Z,-0.081403,-0.602142,9.490316,-0.016778,-0.011718,-0.012251
2025-08-05T19:36:57.210486715Z,-0.047884,-0.427365,9.701006,0.065381,-0.010519,-0.013316
2025-08-05T19:36:57.230353341Z,0.019154,-0.557849,9.389760,0.139150,-0.007856,0.001598
2025-08-05T19:36:57.250218822Z,-0.013168,-0.389058,9.696218,0.251802,-0.013982,0.013316
2025-08-05T19:36:57.270102684Z,-0.045490,-0.067038,9.997887,0.124902,-0.024102,0.017577
2025-08-05T19:36:57.329684910Z,0.002394,-0.311246,9.691429,0.081226,-0.020773,0.070840
2025-08-05T19:36:57.349541069Z,0.391452,-0.295684,9.715371,-0.027963,-0.011984,0.165648
